TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
131.863161209971,0,911.405107193359,7270.26317431693,4.12867351721913,173.899328792331,0.512100007319532,0.979530628099912,8.77864935760972,-172.512934977076,-179.800220824697,172.509995407069,337.487173196547,79.2596466064453,101.265420280724,943.757428800601,364.000849612612,638.15248164569
132.103161204606,0,910.414753753843,7270.28635666881,4.13513648561975,173.92153178637,0.512100007319532,0.982604260026562,8.82154483476209,-170.694766347702,-179.798292280846,170.692636468333,336.502441567596,77.7590850830078,101.265420280724,946.130991630951,364.000849612612,638.15248164569
132.343161199242,0,909.424714910961,7270.28707056299,4.12178988371442,174.011833370775,0.512100007319532,1.00100466852135,8.80888282180561,-169.898842265647,-179.799295502885,169.896947925947,335.514754436157,78.2477630615234,101.265420280724,948.596732941372,364.000849612612,638.15248164569
132.583161193877,0,908.443040870421,7270.27437191022,4.07454363912292,174.097663335059,0.512100007319532,0.995390310788943,8.64670459145579,-170.029371237574,-179.802803673698,170.027515339083,334.525860001232,79.6104919433594,101.265420280724,951.000657521011,364.000849612612,638.15248164569
132.823161188513,0,907.471183725237,7270.2557712215,4.04391022179113,174.158912405795,0.512100007319532,0.993090752601504,8.46106925403253,-170.804274048903,-179.807589879878,170.802324336222,333.54050935511,81.2614532470703,101.265420280724,953.202085896489,364.000849612612,638.15248164569
133.063161183149,0,906.49608774666,7270.23577479858,4.07841206268401,174.193261987593,0.512100007319532,0.983833627583241,8.52441900311558,-171.919118782756,-179.812149413348,171.916954869762,332.560219588837,82.8437347412109,101.265420280724,955.446240655038,364.000849612612,638.15248164569
133.303161177784,0,905.504662422929,7270.21631026649,4.16231415994943,174.207664594539,0.512100007319532,0.982786841432876,8.82109775400789,-173.157404657307,-179.816966718021,173.154940634701,331.580765443742,84.2423156738281,101.265420280724,957.747845145263,364.000849612612,638.15248164569
133.54316117242,0,904.496709997463,7270.20011208358,4.20936694581101,174.207149439216,0.512100007319532,0.996190359472816,9.13616321271761,-174.294810554726,-179.821449224015,174.291983994053,330.593826597907,85.3482727050781,101.265420280724,960.284390197586,364.000849612612,638.15248164569
133.783161167055,0,903.491410424002,7270.19017156358,4.17645973229044,174.193862555508,0.512100007319532,0.992571390818991,9.06928696958301,-175.162258978691,-179.824567461964,175.159079053432,329.596543608148,86.0499053955078,101.265420280724,962.63732119032,364.000849612612,638.15248164569
134.023161161691,0,902.491676433862,7270.18767137749,4.15739917624506,174.17169962567,0.512100007319532,0.979884581832002,8.98243309987366,-175.656609931909,-179.825646860459,175.653159394753,328.593270728017,86.2525634765625,101.265420280724,964.903657743787,364.000849612612,638.15248164569
134.263161156327,0,901.500151236914,7270.19238560688,4.12162568069936,174.142875571739,0.512100007319532,0.987044900490173,8.81846421161734,-175.788864769672,-179.82482063304,175.785285771035,327.591568862953,86.0023742675781,101.265420280724,967.363797098811,364.000849612612,638.15248164569
